bias_2019-08-01_15-49-02_,current_2019-08-01_15-49-02_,bias_2019-08-01_16-07-32_,current_2019-08-01_16-07-32_,bias_2019-08-01_16-26-02_,current_2019-08-01_16-26-02_,bias_2019-08-01_16-44-32_,current_2019-08-01_16-44-32_,bias_2019-08-01_17-03-02_,current_2019-08-01_17-03-02_,bias_2019-08-01_17-21-32_,current_2019-08-01_17-21-32_,bias_2019-08-01_17-40-02_,current_2019-08-01_17-40-02_,bias_2019-08-01_17-58-32_,current_2019-08-01_17-58-32_,bias_2019-08-01_18-17-02_,current_2019-08-01_18-17-02_,bias_2019-08-01_18-35-32_,current_2019-08-01_18-35-32_,bias_2019-08-01_18-54-02_,current_2019-08-01_18-54-02_,bias_2019-08-01_19-12-32_,current_2019-08-01_19-12-32_,bias_2019-08-01_19-31-02_,current_2019-08-01_19-31-02_,bias_2019-08-01_19-49-32_,current_2019-08-01_19-49-32_,bias_2019-08-01_20-08-02_,current_2019-08-01_20-08-02_,bias_2019-08-01_20-26-32_,current_2019-08-01_20-26-32_,bias_2019-08-01_20-45-02_,current_2019-08-01_20-45-02_,bias_2019-08-01_21-03-32_,current_2019-08-01_21-03-32_,bias_2019-08-01_21-22-02_,current_2019-08-01_21-22-02_,bias_2019-08-01_21-40-32_,current_2019-08-01_21-40-32_,bias_2019-08-01_21-59-02_,current_2019-08-01_21-59-02_,bias_2019-08-01_22-17-32_,current_2019-08-01_22-17-32_,bias_2019-08-01_22-36-02_,current_2019-08-01_22-36-02_,bias_2019-08-01_22-54-32_,current_2019-08-01_22-54-32_,bias_2019-08-01_23-13-02_,current_2019-08-01_23-13-02_,bias_2019-08-01_23-31-32_,current_2019-08-01_23-31-32_,bias_2019-08-01_23-50-02_,current_2019-08-01_23-50-02_,bias_2019-08-02_00-08-32_,current_2019-08-02_00-08-32_,bias_2019-08-02_00-27-02_,current_2019-08-02_00-27-02_,bias_2019-08-02_00-45-32_,current_2019-08-02_00-45-32_,bias_2019-08-02_01-04-02_,current_2019-08-02_01-04-02_,bias_2019-08-02_01-22-34_,current_2019-08-02_01-22-34_,bias_2019-08-02_01-41-04_,current_2019-08-02_01-41-04_,bias_2019-08-02_01-59-34_,current_2019-08-02_01-59-34_,bias_2019-08-02_02-18-06_,current_2019-08-02_02-18-06_,bias_2019-08-02_02-36-38_,current_2019-08-02_02-36-38_,bias_2019-08-02_02-55-10_,current_2019-08-02_02-55-10_,bias_2019-08-02_03-13-42_,current_2019-08-02_03-13-42_,bias_2019-08-02_03-32-14_,current_2019-08-02_03-32-14_,bias_2019-08-02_03-50-46_,current_2019-08-02_03-50-46_,bias_2019-08-02_04-09-16_,current_2019-08-02_04-09-16_,bias_2019-08-02_04-27-48_,current_2019-08-02_04-27-48_,bias_2019-08-02_04-46-20_,current_2019-08-02_04-46-20_,bias_2019-08-02_05-04-52_,current_2019-08-02_05-04-52_,bias_2019-08-02_05-23-24_,current_2019-08-02_05-23-24_,bias_2019-08-02_05-41-56_,current_2019-08-02_05-41-56_,bias_2019-08-02_06-00-28_,current_2019-08-02_06-00-28_,bias_2019-08-02_06-18-58_,current_2019-08-02_06-18-58_,bias_2019-08-02_06-37-30_,current_2019-08-02_06-37-30_
0.46,6.241144e-09,0.46,6.692878e-09,0.46,6.435281e-09,0.46,6.63622e-09,0.46,6.405133e-09,0.46,6.463255e-09,0.46,7.169572e-09,0.46,1.06976e-08,0.46,1.148286e-08,0.46,1.227558e-08,0.46,2.286968e-08,0.46,2.569726e-08,0.46,2.594345e-08,0.46,3.067759e-08,0.46,4.209686e-08,0.46,4.248182e-08,0.46,4.202277e-08,0.46,7.209873e-08,0.46,7.250499e-08,0.46,7.197895e-08,0.46,1.176667e-07,0.46,1.220224e-07,0.46,1.21124e-07,0.46,1.950779e-07,0.46,2.086522e-07,0.46,2.092813e-07,0.46,2.611106e-07,0.46,3.188474e-07,0.46,3.16675e-07,0.46,3.139378e-07,0.46,3.624833e-07,0.46,3.651188e-07,0.46,3.579068e-07,0.46,4.162828e-07,0.46,4.168311e-07,0.46,4.130371e-07,0.46,4.663728e-07,0.46,4.743661e-07,0.46,4.720497e-07,0.46,5.187623e-07,0.46,5.310658e-07,0.46,4.818273e-07,0.46,4.640334e-07,0.46,6.577937e-07,0.46,7.151427e-07,0.46,7.201961e-07,0.46,4.156035e-08,0.46,2.183944e-08,0.46,1.711748e-08
0.47000000000000003,6.301581e-09,0.47000000000000003,6.746418e-09,0.47000000000000003,6.463861e-09,0.47000000000000003,6.679825e-09,0.47000000000000003,6.438202e-09,0.47000000000000003,6.540732e-09,0.47000000000000003,7.292272e-09,0.47000000000000003,1.077201e-08,0.47000000000000003,1.157028e-08,0.47000000000000003,1.237232e-08,0.47000000000000003,2.30443e-08,0.47000000000000003,2.581124e-08,0.47000000000000003,2.609297e-08,0.47000000000000003,3.091161e-08,0.47000000000000003,4.264327e-08,0.47000000000000003,4.300465e-08,0.47000000000000003,4.267071e-08,0.47000000000000003,7.330458e-08,0.47000000000000003,7.389761e-08,0.47000000000000003,7.340249e-08,0.47000000000000003,1.200784e-07,0.47000000000000003,1.243963e-07,0.47000000000000003,1.236199e-07,0.47000000000000003,1.989712e-07,0.47000000000000003,2.127828e-07,0.47000000000000003,2.135082e-07,0.47000000000000003,2.666197e-07,0.47000000000000003,3.24725e-07,0.47000000000000003,3.229057e-07,0.47000000000000003,3.2005e-07,0.47000000000000003,3.696992e-07,0.47000000000000003,3.723635e-07,0.47000000000000003,3.626963e-07,0.47000000000000003,4.252723e-07,0.47000000000000003,4.263047e-07,0.47000000000000003,4.229127e-07,0.47000000000000003,4.782052e-07,0.47000000000000003,4.878189e-07,0.47000000000000003,4.852384e-07,0.47000000000000003,5.343995e-07,0.47000000000000003,5.473859e-07,0.47000000000000003,4.959566e-07,0.47000000000000003,4.743899e-07,0.47000000000000003,6.631362e-07,0.47000000000000003,7.223323e-07,0.47000000000000003,7.281389e-07,0.47000000000000003,4.207136e-08,0.47000000000000003,2.210365e-08,0.47000000000000003,1.761825e-08
0.48,6.194913e-09,0.48,6.752875e-09,0.48,6.544114e-09,0.48,6.757205e-09,0.48,6.53545e-09,0.48,6.573558e-09,0.48,7.392645e-09,0.48,1.086114e-08,0.48,1.161544e-08,0.48,1.244854e-08,0.48,2.321398e-08,0.48,2.593903e-08,0.48,2.620902e-08,0.48,3.119164e-08,0.48,4.304655e-08,0.48,4.350424e-08,0.48,4.321961e-08,0.48,7.455248e-08,0.48,7.515099e-08,0.48,7.4764e-08,0.48,1.224255e-07,0.48,1.269137e-07,0.48,1.260727e-07,0.48,2.027788e-07,0.48,2.167615e-07,0.48,2.169433e-07,0.48,2.717528e-07,0.48,3.306041e-07,0.48,3.288435e-07,0.48,3.262015e-07,0.48,3.769166e-07,0.48,3.794389e-07,0.48,3.68512e-07,0.48,4.341537e-07,0.48,4.35675e-07,0.48,4.324179e-07,0.48,4.897673e-07,0.48,5.007529e-07,0.48,4.98239e-07,0.48,5.494875e-07,0.48,5.631252e-07,0.48,5.099685e-07,0.48,4.851885e-07,0.48,6.68671e-07,0.48,7.289657e-07,0.48,7.363024e-07,0.48,4.248197e-08,0.48,2.240082e-08,0.48,1.814217e-08
0.49,6.319782e-09,0.49,6.815076e-09,0.49,6.601637e-09,0.49,6.833784e-09,0.49,6.607637e-09,0.49,6.677658e-09,0.49,7.460597e-09,0.49,1.093797e-08,0.49,1.170754e-08,0.49,1.25413e-08,0.49,2.33763e-08,0.49,2.612e-08,0.49,2.63412e-08,0.49,3.150419e-08,0.49,4.355641e-08,0.49,4.409584e-08,0.49,4.385341e-08,0.49,7.570989e-08,0.49,7.655362e-08,0.49,7.609832e-08,0.49,1.247631e-07,0.49,1.293091e-07,0.49,1.285453e-07,0.49,2.065899e-07,0.49,2.207331e-07,0.49,2.211168e-07,0.49,2.768141e-07,0.49,3.363243e-07,0.49,3.34688e-07,0.49,3.320015e-07,0.49,3.837771e-07,0.49,3.864769e-07,0.49,3.750477e-07,0.49,4.431551e-07,0.49,4.452174e-07,0.49,4.420107e-07,0.49,5.019704e-07,0.49,5.139945e-07,0.49,5.114726e-07,0.49,5.638791e-07,0.49,5.781059e-07,0.49,5.241087e-07,0.49,4.969589e-07,0.49,6.742964e-07,0.49,7.370397e-07,0.49,7.460882e-07,0.49,4.290912e-08,0.49,2.268973e-08,0.49,1.862185e-08
0.5,6.36697e-09,0.5,6.846783e-09,0.5,6.655726e-09,0.5,6.874768e-09,0.5,6.648672e-09,0.5,6.760532e-09,0.5,7.4978e-09,0.5,1.100108e-08,0.5,1.181798e-08,0.5,1.262624e-08,0.5,2.352203e-08,0.5,2.630844e-08,0.5,2.653883e-08,0.5,3.175613e-08,0.5,4.409499e-08,0.5,4.465746e-08,0.5,4.445256e-08,0.5,7.689425e-08,0.5,7.783532e-08,0.5,7.743003e-08,0.5,1.271744e-07,0.5,1.316884e-07,0.5,1.311088e-07,0.5,2.101812e-07,0.5,2.246657e-07,0.5,2.251627e-07,0.5,2.819368e-07,0.5,3.418208e-07,0.5,3.403085e-07,0.5,3.378165e-07,0.5,3.906528e-07,0.5,3.935926e-07,0.5,3.819324e-07,0.5,4.521096e-07,0.5,4.541781e-07,0.5,4.515068e-07,0.5,5.13654e-07,0.5,5.264422e-07,0.5,5.239484e-07,0.5,5.780333e-07,0.5,5.925009e-07,0.5,5.339078e-07,0.5,5.08657e-07,0.5,6.79796e-07,0.5,7.385613e-07,0.5,7.573418e-07,0.5,4.330735e-08,0.5,2.29305e-08,0.5,1.898037e-08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
